x,y,ca,elevation
463839.913,5622814.127,6.867692470550537,309.4502868652344
463849.913,5622814.127,6.638082504272461,309.4328918457031
463859.913,5622814.127,6.417511463165283,309.4154968261719
463869.913,5622814.127,6.2172956466674805,309.3981018066406
463879.913,5622814.127,6.018993854522705,309.3807067871094
463889.913,5622814.127,5.818511962890625,309.3633117675781
463899.913,5622814.127,5.623857021331787,309.3459167480469
463909.913,5622814.127,5.441078186035156,309.3285217285156
463919.913,5622814.127,5.261139392852783,309.3111267089844
463929.913,5622814.127,5.083817481994629,309.2937316894531
463939.913,5622814.127,4.918686866760254,309.2763366699219
463949.913,5622814.127,4.775225639343262,309.2589416503906
463959.913,5622814.127,4.65062952041626,309.2415466308594
463969.913,5622814.127,4.536650657653809,309.2241516113281
463979.913,5622814.127,4.430873394012451,309.2067565917969
