x,y,ca,elevation
460549.1742,5619875.327,1.596894145011902,365.806640625
460559.1742,5619875.327,1.6600439548492432,365.7582092285156
460569.1742,5619875.327,1.708950400352478,365.619140625
460579.1742,5619875.327,1.7537213563919067,365.4748229980469
460589.1742,5619875.327,1.8010666370391846,365.4016723632813
460599.1742,5619875.327,1.8514724969863892,365.3860168457031
460609.1742,5619875.327,1.914266586303711,365.3117065429687
460619.1742,5619875.327,1.9667818546295168,365.234375
460629.1742,5619875.327,2.0018486976623535,365.1072082519531
460639.1742,5619875.327,2.038017749786377,365.2066650390625
460649.1742,5619875.327,2.073132038116455,365.19677734375
460659.1742,5619875.327,2.1155569553375244,365.2201232910156
460669.1742,5619875.327,2.1617562770843506,365.3479309082031
460679.1742,5619875.327,2.2019615173339844,365.2161254882813
460689.1742,5619875.327,2.2404308319091797,365.0564270019531
460699.1742,5619875.327,2.27881383895874,364.771240234375
460709.1742,5619875.327,2.3254950046539307,364.5134887695313
460719.1742,5619875.327,2.369945526123047,364.46673583984375
460729.1742,5619875.327,2.4087932109832764,362.7630004882813
460739.1742,5619875.327,2.44091534614563,359.2398986816406
460749.1742,5619875.327,2.4751973152160645,359.3979797363281
460759.1742,5619875.327,2.528743267059326,359.5560607910156
460769.1742,5619875.327,2.5952723026275635,359.81005859375
460779.1742,5619875.327,2.6394965648651123,360.6746826171875
460789.1742,5619875.327,2.699697256088257,361.4816284179687
460799.1742,5619875.327,2.778895139694214,362.206787109375
460809.1742,5619875.327,2.8622422218322754,362.7646789550781
460129.1742,5619865.327,1.0066626071929932,367.8163757324219
460139.1742,5619865.327,0.997201919555664,367.8405456542969
460149.1742,5619865.327,0.9858227372169496,367.8007507324219
460159.1742,5619865.327,0.9728642106056212,367.819580078125
460169.1742,5619865.327,0.9569533467292786,367.861328125
460179.1742,5619865.327,0.9441539645195008,367.8678283691406
460189.1742,5619865.327,0.936762034893036,367.9146728515625
460199.1742,5619865.327,0.932403564453125,367.9223327636719
460209.1742,5619865.327,0.9300997853279114,367.948974609375
460219.1742,5619865.327,0.9297633767127992,367.9381713867187
460229.1742,5619865.327,0.9309839010238647,367.8192138671875
460239.1742,5619865.327,0.9347518682479858,367.6418151855469
460249.1742,5619865.327,0.940763294696808,367.561279296875
460259.1742,5619865.327,0.9479504823684692,367.4775085449219
460269.1742,5619865.327,0.958674967288971,367.2898559570313
460279.1742,5619865.327,0.9702492952346802,367.2208251953125
460289.1742,5619865.327,0.9829100370407104,367.2422790527344
460299.1742,5619865.327,0.9965832233428956,367.2464294433594
460309.1742,5619865.327,1.0096944570541382,367.2431335449219
460319.1742,5619865.327,1.0213515758514404,367.19573974609375
460329.1742,5619865.327,1.036919355392456,367.1014404296875
460339.1742,5619865.327,1.0484745502471924,366.8554992675781
460349.1742,5619865.327,1.0859971046447754,366.1989135742187
460359.1742,5619865.327,1.123412847518921,365.8691101074219
460369.1742,5619865.327,1.1527886390686035,365.8875122070313
460379.1742,5619865.327,1.165375590324402,365.9337768554687
460389.1742,5619865.327,1.1716997623443604,365.9025268554687
460399.1742,5619865.327,1.1809629201889038,365.90679931640625
460409.1742,5619865.327,1.1903365850448608,365.970703125
460419.1742,5619865.327,1.197221279144287,366.0940551757813
460429.1742,5619865.327,1.2075417041778564,366.1931762695313
460439.1742,5619865.327,1.2254533767700195,366.3899841308594
460449.1742,5619865.327,1.2413032054901123,366.5348510742187
460459.1742,5619865.327,1.2763111591339111,366.54498291015625
460469.1742,5619865.327,1.2879068851470947,366.5291442871094
460479.1742,5619865.327,1.3099234104156494,366.4790344238281
460489.1742,5619865.327,1.3407377004623413,366.4684753417969
460499.1742,5619865.327,1.3759862184524536,366.4939880371094
460509.1742,5619865.327,1.4258346557617188,366.425048828125
460519.1742,5619865.327,1.4832943677902222,366.33251953125
460529.1742,5619865.327,1.5311822891235352,366.0479736328125
460539.1742,5619865.327,1.5830872058868408,365.9993286132813
460549.1742,5619865.327,1.6394033432006836,365.9864196777344
460559.1742,5619865.327,1.7073400020599363,365.9670104980469
460569.1742,5619865.327,1.759029746055603,365.9050598144531
460579.1742,5619865.327,1.8122804164886477,365.71929931640625
460589.1742,5619865.327,1.8670997619628904,365.6128234863281
460599.1742,5619865.327,1.929830551147461,365.5567932128906
460609.1742,5619865.327,1.9937535524368288,365.4685363769531
460619.1742,5619865.327,2.048185348510742,365.3549499511719
460629.1742,5619865.327,2.097368001937866,365.3216857910156
460639.1742,5619865.327,2.140178918838501,365.37200927734375
460649.1742,5619865.327,2.1760573387145996,365.3619079589844
460659.1742,5619865.327,2.218696117401123,365.4209899902344
460669.1742,5619865.327,2.2676217555999756,365.4635925292969
460679.1742,5619865.327,2.3130815029144287,365.2245788574219
460689.1742,5619865.327,2.35498046875,365.005615234375
460699.1742,5619865.327,2.3967373371124268,364.8331909179687
460709.1742,5619865.327,2.445082664489746,364.7132873535156
460719.1742,5619865.327,2.486762523651123,364.5458984375
460729.1742,5619865.327,2.5241165161132812,361.9719848632813
460739.1742,5619865.327,2.55999755859375,359.45770263671875
460749.1742,5619865.327,2.5939748287200928,359.2159729003906
460759.1742,5619865.327,2.636002540588379,359.6961669921875
460769.1742,5619865.327,2.700402021408081,360.1222839355469
460779.1742,5619865.327,2.741185188293457,361.1369018554687
460789.1742,5619865.327,2.777443170547486,362.2762756347656
460799.1742,5619865.327,2.8449859619140625,363.140869140625
460809.1742,5619865.327,2.925013780593872,363.62493896484375
460129.1742,5619855.327,0.9927576780319214,367.9826354980469
460139.1742,5619855.327,0.991500973701477,367.9834289550781
460149.1742,5619855.327,0.9810656309127808,367.9745788574219
460159.1742,5619855.327,0.9617218375205994,367.9991149902344
460169.1742,5619855.327,0.9468830823898317,368.0263977050781
460179.1742,5619855.327,0.9404908418655396,368.0289306640625
460189.1742,5619855.327,0.9346656799316406,368.0589904785156
460199.1742,5619855.327,0.9302384257316588,368.071533203125
460209.1742,5619855.327,0.927640438079834,368.0943298339844
460219.1742,5619855.327,0.9269683361053468,368.0404968261719
460229.1742,5619855.327,0.927594780921936,367.9101867675781
460239.1742,5619855.327,0.930603325366974,367.6972961425781
460249.1742,5619855.327,0.9363197088241576,367.6310424804687
460259.1742,5619855.327,0.9432600140571594,367.5948181152344
460269.1742,5619855.327,0.95333594083786,367.4828796386719
460279.1742,5619855.327,0.9655973315238952,367.4436645507813
460289.1742,5619855.327,0.9780023694038392,367.44195556640625
460299.1742,5619855.327,0.991362690925598,367.4738464355469
460309.1742,5619855.327,1.005334973335266,367.3947143554687
460319.1742,5619855.327,1.0204477310180664,367.3627014160156
460329.1742,5619855.327,1.0443198680877686,367.24078369140625
460339.1742,5619855.327,1.053848147392273,366.98040771484375
460349.1742,5619855.327,1.0815569162368774,366.3865356445313
460359.1742,5619855.327,1.114008545875549,366.0484313964844
460369.1742,5619855.327,1.1384317874908447,366.10205078125
460379.1742,5619855.327,1.1430583000183103,366.2047729492187
460389.1742,5619855.327,1.1504697799682615,366.2083129882813
460399.1742,5619855.327,1.1613653898239136,366.2026672363281
460409.1742,5619855.327,1.1719905138015747,366.19378662109375
460419.1742,5619855.327,1.1816658973693848,366.2745056152344
460429.1742,5619855.327,1.1932053565979004,366.4201049804687
460439.1742,5619855.327,1.212031364440918,366.6054992675781
460449.1742,5619855.327,1.2366893291473389,366.7043762207031
460459.1742,5619855.327,1.277419090270996,366.7321166992187
460469.1742,5619855.327,1.291851043701172,366.72076416015625
460479.1742,5619855.327,1.318017601966858,366.6419982910156
460489.1742,5619855.327,1.3555203676223757,366.6402282714844
460499.1742,5619855.327,1.3977123498916626,366.6500549316406
460509.1742,5619855.327,1.4484041929244995,366.5273132324219
460519.1742,5619855.327,1.507068157196045,366.3850402832031
460529.1742,5619855.327,1.559870958328247,366.1661682128906
460539.1742,5619855.327,1.6207135915756226,366.2172546386719
460549.1742,5619855.327,1.6917332410812378,366.1709899902344
460559.1742,5619855.327,1.7606405019760132,366.1920776367187
460569.1742,5619855.327,1.8159352540969849,366.0311279296875
460579.1742,5619855.327,1.876832604408264,365.9400329589844
460589.1742,5619855.327,1.9416824579238892,365.8049011230469
460599.1742,5619855.327,2.0059139728546143,365.7333068847656
460609.1742,5619855.327,2.0651071071624756,365.5964965820313
460619.1742,5619855.327,2.127387285232544,365.5028076171875
460629.1742,5619855.327,2.1846635341644287,365.5023498535156
460639.1742,5619855.327,2.2378010749816895,365.5150451660156
460649.1742,5619855.327,2.284684181213379,365.5079040527344
460659.1742,5619855.327,2.3269753456115723,365.5782470703125
460669.1742,5619855.327,2.3755111694335938,365.5044250488281
460679.1742,5619855.327,2.425908327102661,365.1297302246094
460689.1742,5619855.327,2.47217321395874,364.89068603515625
460699.1742,5619855.327,2.5261316299438477,364.7796630859375
460709.1742,5619855.327,2.583516836166382,364.76513671875
460719.1742,5619855.327,2.612171173095703,364.6725158691406
460729.1742,5619855.327,2.645289182662964,362.4425354003906
460739.1742,5619855.327,2.681378126144409,359.7352294921875
460749.1742,5619855.327,2.7149369716644287,359.05517578125
460759.1742,5619855.327,2.7478041648864746,359.6806945800781
460769.1742,5619855.327,2.800788402557373,360.1791687011719
460779.1742,5619855.327,2.850947618484497,361.50140380859375
460789.1742,5619855.327,2.8871026039123535,363.1661071777344
460799.1742,5619855.327,2.94579815864563,363.2781372070313
460809.1742,5619855.327,3.002479314804077,362.7080078125
460129.1742,5619845.327,0.9842861890792848,368.1749572753906
460139.1742,5619845.327,0.9801812171936036,368.1355285644531
460149.1742,5619845.327,0.9706982970237732,368.127685546875
460159.1742,5619845.327,0.9553495645523072,368.1957092285156
460169.1742,5619845.327,0.9455664157867432,368.21923828125
460179.1742,5619845.327,0.9401127696037292,368.2019653320313
460189.1742,5619845.327,0.9340885281562804,368.19970703125
460199.1742,5619845.327,0.9293819069862366,368.23333740234375
460209.1742,5619845.327,0.9264668822288512,368.2021484375
460219.1742,5619845.327,0.925444722175598,368.0347900390625
460229.1742,5619845.327,0.9259310960769652,367.8179626464844
460239.1742,5619845.327,0.9284014701843262,367.6750183105469
460249.1742,5619845.327,0.9335835576057434,367.72698974609375
460259.1742,5619845.327,0.939726173877716,367.73291015625
460269.1742,5619845.327,0.949608325958252,367.5898132324219
460279.1742,5619845.327,0.9615556001663208,367.5902404785156
460289.1742,5619845.327,0.973434031009674,367.5946044921875
460299.1742,5619845.327,0.9862627983093262,367.6347961425781
460309.1742,5619845.327,0.9998613595962524,367.57867431640625
460319.1742,5619845.327,1.017878770828247,367.493896484375
460329.1742,5619845.327,1.0476768016815186,367.3479919433594
460339.1742,5619845.327,1.0618863105773926,367.22607421875
460349.1742,5619845.327,1.0687742233276367,366.7219543457031
460359.1742,5619845.327,1.102674126625061,366.2656555175781
460369.1742,5619845.327,1.1194744110107422,366.3039855957031
460379.1742,5619845.327,1.1226426362991333,366.4505310058594
460389.1742,5619845.327,1.132087230682373,366.5653991699219
460399.1742,5619845.327,1.151153326034546,366.52874755859375
460409.1742,5619845.327,1.1714091300964355,366.50543212890625
460419.1742,5619845.327,1.1845728158950806,366.5338134765625
460429.1742,5619845.327,1.193485140800476,366.63812255859375
460439.1742,5619845.327,1.2080036401748655,366.7830200195313
460449.1742,5619845.327,1.243543028831482,366.8852233886719
460459.1742,5619845.327,1.2800400257110596,366.9378967285156
460469.1742,5619845.327,1.2997251749038696,366.87738037109375
460479.1742,5619845.327,1.3315322399139404,366.8094177246094
460489.1742,5619845.327,1.3778929710388184,366.8243103027344
460499.1742,5619845.327,1.4375836849212646,366.7790832519531
460509.1742,5619845.327,1.4973000288009644,366.6471252441406
460519.1742,5619845.327,1.5605435371398926,366.4642639160156
460529.1742,5619845.327,1.6120747327804563,366.3333740234375
460539.1742,5619845.327,1.6683076620101929,366.361328125
460549.1742,5619845.327,1.7465366125106812,366.3797302246094
460559.1742,5619845.327,1.8184958696365356,366.3700256347656
460569.1742,5619845.327,1.879114031791687,366.2168884277344
460579.1742,5619845.327,1.9471917152404783,366.1222229003906
460589.1742,5619845.327,2.0186142921447754,366.0036010742187
460599.1742,5619845.327,2.079009771347046,365.8785095214844
460609.1742,5619845.327,2.1377413272857666,365.7604675292969
460619.1742,5619845.327,2.202052593231201,365.65960693359375
460629.1742,5619845.327,2.268918991088867,365.65777587890625
460639.1742,5619845.327,2.328319549560547,365.6051940917969
460649.1742,5619845.327,2.383925437927246,365.5839538574219
460659.1742,5619845.327,2.4351439476013184,365.7170715332031
460669.1742,5619845.327,2.4850733280181885,365.4498901367187
460679.1742,5619845.327,2.537888526916504,364.6179504394531
460689.1742,5619845.327,2.5917763710021973,364.2697143554687
460699.1742,5619845.327,2.651665687561035,364.511962890625
460709.1742,5619845.327,2.705049991607666,364.9488830566406
460719.1742,5619845.327,2.7342000007629395,364.8512878417969
460729.1742,5619845.327,2.7595856189727783,363.4256591796875
460739.1742,5619845.327,2.7935924530029297,360.3367309570313
460749.1742,5619845.327,2.825953722000122,359.2804870605469
460759.1742,5619845.327,2.8648104667663574,359.42205810546875
460769.1742,5619845.327,2.9250056743621826,359.9779357910156
460779.1742,5619845.327,2.9896657466888428,360.554931640625
460789.1742,5619845.327,3.05029296875,360.979736328125
460799.1742,5619845.327,3.0982048511505127,360.0453186035156
460809.1742,5619845.327,3.121662139892578,359.8006896972656
460129.1742,5619835.327,0.9814168214797974,368.3252868652344
460139.1742,5619835.327,0.975561797618866,368.31103515625
460149.1742,5619835.327,0.9663386344909668,368.3072509765625
460159.1742,5619835.327,0.9554007053375244,368.37164306640625
460169.1742,5619835.327,0.946713387966156,368.4318542480469
460179.1742,5619835.327,0.9411685466766356,368.39794921875
460189.1742,5619835.327,0.9349226355552672,368.3706970214844
460199.1742,5619835.327,0.9299467206001282,368.3626708984375
460209.1742,5619835.327,0.9266534447669984,368.2477111816406
460219.1742,5619835.327,0.9248478412628174,368.0661315917969
460229.1742,5619835.327,0.9248502850532532,367.88623046875
460239.1742,5619835.327,0.9274340271949768,367.8255310058594
460249.1742,5619835.327,0.9320539236068726,367.8992004394531
460259.1742,5619835.327,0.9371700882911682,367.85693359375
460269.1742,5619835.327,0.9469475150108336,367.7507629394531
460279.1742,5619835.327,0.958159565925598,367.7491149902344
460289.1742,5619835.327,0.9693317413330078,367.8097839355469
460299.1742,5619835.327,0.981566607952118,367.7845764160156
460309.1742,5619835.327,0.9980517029762268,367.7676086425781
460319.1742,5619835.327,1.0260032415390017,367.6829833984375
460329.1742,5619835.327,1.0502269268035889,367.5650939941406
460339.1742,5619835.327,1.0657113790512085,367.5211486816406
460349.1742,5619835.327,1.0716572999954224,367.2545471191406
460359.1742,5619835.327,1.0900310277938845,366.65093994140625
460369.1742,5619835.327,1.1013880968093872,366.49609375
460379.1742,5619835.327,1.104740023612976,366.6488037109375
460389.1742,5619835.327,1.118955373764038,366.853515625
460399.1742,5619835.327,1.1434357166290283,366.8608703613281
460409.1742,5619835.327,1.1605980396270752,366.8710021972656
460419.1742,5619835.327,1.1742292642593384,366.8419494628906
460429.1742,5619835.327,1.1922767162322998,366.8448486328125
460439.1742,5619835.327,1.213916897773743,366.930908203125
460449.1742,5619835.327,1.249590516090393,367.0640869140625
460459.1742,5619835.327,1.2868438959121704,367.1198425292969
460469.1742,5619835.327,1.3147653341293335,367.0336608886719
460479.1742,5619835.327,1.3505916595458984,367.0091552734375
460489.1742,5619835.327,1.406049132347107,366.9812622070313
460499.1742,5619835.327,1.4713597297668457,366.9416809082031
460509.1742,5619835.327,1.5331519842147827,366.7771606445313
460519.1742,5619835.327,1.59718656539917,366.5344543457031
460529.1742,5619835.327,1.6608518362045288,366.4642639160156
460539.1742,5619835.327,1.726404070854187,366.587158203125
460549.1742,5619835.327,1.8025288581848145,366.5826721191406
460559.1742,5619835.327,1.8797882795333865,366.55029296875
460569.1742,5619835.327,1.947001576423645,366.4746398925781
460579.1742,5619835.327,2.020404100418091,366.3193054199219
460589.1742,5619835.327,2.0909430980682373,366.24615478515625
460599.1742,5619835.327,2.156447172164917,366.0906066894531
460609.1742,5619835.327,2.222193717956543,365.9777221679687
460619.1742,5619835.327,2.286881685256958,365.8350830078125
460629.1742,5619835.327,2.3522307872772217,365.7591552734375
460639.1742,5619835.327,2.416780948638916,365.7174072265625
460649.1742,5619835.327,2.476349353790283,365.734130859375
460659.1742,5619835.327,2.533766984939575,365.6619262695313
460669.1742,5619835.327,2.590622901916504,363.8670959472656
460679.1742,5619835.327,2.6469767093658447,362.4585876464844
460689.1742,5619835.327,2.702354669570923,362.24407958984375
460699.1742,5619835.327,2.7545034885406494,362.5411376953125
460709.1742,5619835.327,2.803922653198242,364.25433349609375
460719.1742,5619835.327,2.847088575363159,365.0635070800781
460729.1742,5619835.327,2.8744401931762695,364.8689880371094
460739.1742,5619835.327,2.898742437362671,363.1665344238281
460749.1742,5619835.327,2.933734655380249,360.3412170410156
460759.1742,5619835.327,2.9900643825531006,359.2171936035156
460769.1742,5619835.327,3.056769371032715,359.5401306152344
460779.1742,5619835.327,3.120786428451538,359.5694580078125
460789.1742,5619835.327,3.193737506866455,359.5174865722656
460799.1742,5619835.327,3.246545791625977,359.9673156738281
460809.1742,5619835.327,3.2742178440093994,360.17095947265625
460129.1742,5619825.327,0.9744669795036316,368.4813232421875
460139.1742,5619825.327,0.9723327159881592,368.5008544921875
460149.1742,5619825.327,0.9679220914840698,368.5060729980469
460159.1742,5619825.327,0.9577399492263794,368.5322265625
460169.1742,5619825.327,0.9493151307106018,368.56732177734375
460179.1742,5619825.327,0.9436306953430176,368.5806579589844
460189.1742,5619825.327,0.9368820786476136,368.5447082519531
460199.1742,5619825.327,0.931467831134796,368.5235595703125
460209.1742,5619825.327,0.927496612071991,368.3917541503906
460219.1742,5619825.327,0.925143837928772,368.291259765625
460229.1742,5619825.327,0.9252631664276124,368.3638000488281
460239.1742,5619825.327,0.927500545978546,368.2042541503906
460249.1742,5619825.327,0.9315651655197144,368.119384765625
460259.1742,5619825.327,0.9366114139556884,368.0114135742187
460269.1742,5619825.327,0.9450560808181764,367.9166259765625
460279.1742,5619825.327,0.9554501175880432,367.9152526855469
460289.1742,5619825.327,0.9663000106811525,368.0244445800781
460299.1742,5619825.327,0.9822376370429992,367.9767761230469
460309.1742,5619825.327,1.0086939334869385,368.0193786621094
460319.1742,5619825.327,1.0316921472549438,367.9530334472656
460329.1742,5619825.327,1.044704794883728,367.8858947753906
460339.1742,5619825.327,1.0547866821289062,367.7906188964844
460349.1742,5619825.327,1.0646973848342896,367.6717224121094
460359.1742,5619825.327,1.0756006240844729,367.29107666015625
460369.1742,5619825.327,1.0831416845321655,366.7862243652344
460379.1742,5619825.327,1.0897772312164309,366.8767395019531
460389.1742,5619825.327,1.107762098312378,367.1028747558594
460399.1742,5619825.327,1.1286749839782717,367.1881103515625
460409.1742,5619825.327,1.1448503732681274,367.2189636230469
460419.1742,5619825.327,1.1644994020462036,367.15045166015625
460429.1742,5619825.327,1.1900033950805664,367.1023864746094
460439.1742,5619825.327,1.219922661781311,367.1726379394531
460449.1742,5619825.327,1.2557921409606934,367.2530212402344
460459.1742,5619825.327,1.2969119548797607,367.2761535644531
460469.1742,5619825.327,1.3357232809066772,367.216796875
460479.1742,5619825.327,1.375757098197937,367.2420959472656
460489.1742,5619825.327,1.4361284971237185,367.153076171875
460499.1742,5619825.327,1.4995490312576294,367.0741271972656
460509.1742,5619825.327,1.5629950761795044,366.9423522949219
460519.1742,5619825.327,1.6328059434890747,366.69097900390625
460529.1742,5619825.327,1.7066502571105957,366.6503601074219
460539.1742,5619825.327,1.7824714183807373,366.83111572265625
460549.1742,5619825.327,1.8604419231414795,366.8112182617187
460559.1742,5619825.327,1.941409945487976,366.7941284179687
460569.1742,5619825.327,2.017479181289673,366.7514343261719
460579.1742,5619825.327,2.093766212463379,366.6302490234375
460589.1742,5619825.327,2.167153596878052,366.52105712890625
460599.1742,5619825.327,2.23876953125,366.3291015625
460609.1742,5619825.327,2.308755874633789,366.14898681640625
460619.1742,5619825.327,2.3766026496887207,365.9458923339844
460629.1742,5619825.327,2.4426162242889404,365.9109191894531
460639.1742,5619825.327,2.508477687835694,365.884033203125
460649.1742,5619825.327,2.571643114089966,365.7002868652344
460659.1742,5619825.327,2.6308281421661377,364.38616943359375
460669.1742,5619825.327,2.6876330375671387,362.4219665527344
460679.1742,5619825.327,2.744704484939575,362.2676086425781
460689.1742,5619825.327,2.7999107837677,362.2428283691406
460699.1742,5619825.327,2.8540706634521484,362.0805969238281
460709.1742,5619825.327,2.9057040214538574,363.1197204589844
460719.1742,5619825.327,2.953350305557251,365.1195068359375
460729.1742,5619825.327,2.9940311908721924,365.1768493652344
460739.1742,5619825.327,3.019239902496338,363.9031677246094
460749.1742,5619825.327,3.0624256134033203,361.3320617675781
460759.1742,5619825.327,3.110373020172119,360.1882019042969
460769.1742,5619825.327,3.1567065715789795,359.697998046875
460779.1742,5619825.327,3.19665789604187,359.9203796386719
460789.1742,5619825.327,3.236621379852295,360.27880859375
460799.1742,5619825.327,3.291098117828369,360.62506103515625
460809.1742,5619825.327,3.32015323638916,360.4358215332031
460129.1742,5619815.327,0.9752237796783448,368.663818359375
460139.1742,5619815.327,0.9692700505256652,368.66400146484375
460149.1742,5619815.327,0.9663174748420716,368.67584228515625
460159.1742,5619815.327,0.9584295749664308,368.6837463378906
460169.1742,5619815.327,0.9498632550239564,368.69580078125
460179.1742,5619815.327,0.944249987602234,368.7039489746094
460189.1742,5619815.327,0.9365684390068054,368.670654296875
