x,y,li,co,cs,la,ni,nb,h_c,ca,sr,plan_curvature,profile_curvature,saga_wetness_index,catchment_area,relative_slope_position,channel_network_distance,elevation
460129.1742,5619885.327,5.421060562133789,6.113223552703857,0.4437669813632965,13.951385498046875,15.44870376586914,0.4029138684272766,1.0843887329101562,1.013161301612854,25.722576141357422,0.0029412631411105394,0.0016015174333006144,6.782424449920654,139.60317993164062,0.02341482788324356,0.09036436676979065,367.5322570800781
460139.1742,5619885.327,5.464759826660156,6.144275188446045,0.4469568133354187,14.019246101379395,15.577301979064941,0.40364715456962585,1.0861896276474,1.0031770467758179,25.244583129882812,-4.8283551586791873e-4,-0.0015525881899520755,7.247859477996826,234.44407653808594,0.016771700233221054,0.06435544788837433,367.5018310546875
460149.1742,5619885.327,5.511867523193359,6.186410903930664,0.45105573534965515,14.007547378540039,15.70893383026123,0.4005966782569885,1.0881879329681396,0.9923165440559387,24.722537994384766,2.65370006673038e-4,-3.484720073174685e-4,7.471400737762451,714.98602294921875,0.018239302560687065,0.06917236745357513,367.548828125
460159.1742,5619885.327,5.566742420196533,6.240242958068848,0.455746054649353,14.018797874450684,15.867493629455566,0.3978600800037384,1.090449571609497,0.9821176528930664,24.23336410522461,2.0208962087053806e-4,-0.0011405659606680274,7.586544513702393,570.07940673828125,0.0077231889590620995,0.028696361929178238,367.56915283203125
460169.1742,5619885.327,5.646687984466553,6.298758506774902,0.461164653301239,14.145975112915039,16.072080612182617,0.39778727293014526,1.0934609174728394,0.9729950428009033,23.791648864746094,9.077651156985667e-6,-0.0012734991032630205,7.586304664611816,523.78948974609375,0.017186468467116356,0.06359842419624329,367.6149597167969
460179.1742,5619885.327,5.7353515625,6.364759922027588,0.4670478403568268,14.282002449035645,16.270254135131836,0.3980349898338318,1.096646785736084,0.9629667401313782,23.40052032470703,7.489778799936175e-4,6.878881249576807e-4,7.310121536254883,40.25199508666992,0.03689134120941162,0.13655976951122284,367.66436767578125
460189.1742,5619885.327,5.831350803375244,6.440304756164551,0.4733870029449463,14.40700912475586,16.48961639404297,0.3984895646572113,1.0999292135238647,0.9541330933570862,23.068843841552734,-4.831686965189874e-4,7.356469868682325e-4,7.055461883544922,53.11143493652344,0.022162236273288727,0.0811886116862297,367.6391296386719
460199.1742,5619885.327,5.9505791664123535,6.530531406402588,0.48089268803596497,14.593250274658203,16.721940994262695,0.4006998538970947,1.1038129329681396,0.94587641954422,22.814313888549805,8.996013202704489e-4,0.0016125787515193224,6.470366954803467,34.23212432861328,0.022624468430876732,0.08154692500829697,367.6695556640625
460209.1742,5619885.327,6.076509952545166,6.642413139343262,0.4904801547527313,14.787128448486328,16.933122634887695,0.4033288061618805,1.1081962585449219,0.9387490153312683,22.6470890045166,-4.819763416890055e-4,-9.769323514774442e-4,6.213487148284912,28.45993423461914,0.04730342701077461,0.17570072412490845,367.6634216308594
460219.1742,5619885.327,6.198718547821045,6.747010707855225,0.4995461106300354,14.86031436920166,17.0682430267334,0.4039343595504761,1.112181544303894,0.9369720220565796,22.567432403564453,-2.6441048248670995e-4,-0.001146346447058022,6.395090103149414,9.999181747436523,0.06643415987491608,0.2498965561389923,367.6440734863281
460229.1742,5619885.327,6.304736137390137,6.840780258178711,0.5049728155136108,14.886608123779297,17.158336639404297,0.404524564743042,1.114565134048462,0.9391244053840637,22.566753387451172,-4.3798022670671344e-4,-0.0014830194413661957,6.9421515464782715,37.145206451416016,0.023364389315247536,0.08679945021867752,367.5412902832031
460239.1742,5619885.327,6.362299919128418,6.952056407928467,0.5072224736213684,14.890685081481934,17.236095428466797,0.4052676260471344,1.11537504196167,0.9433702230453491,22.643449783325195,0.001961089437827468,0.0019869222305715084,7.131470680236816,19.521255493164062,0.056751497089862823,0.21843688189983368,367.5397033691406
460249.1742,5619885.327,6.355471134185791,7.0089111328125,0.5051277875900269,14.862184524536133,17.272920608520508,0.40603676438331604,1.114733338356018,0.9496264457702637,22.805715560913086,0.0014212545938789845,2.1322167594917119e-4,6.809383869171143,11.395968437194824,0.08763562142848969,0.3491550385951996,367.4610595703125
460259.1742,5619885.327,6.306293964385986,6.927907943725586,0.4991118311882019,14.80058479309082,17.26350975036621,0.40686413645744324,1.1127887964248657,0.9580169916152954,23.0519962310791,5.86685273447074e-5,7.183232228271663e-4,7.035469055175781,126.31941223144531,0.0612311065196991,0.24663127958774567,367.3091125488281
460269.1742,5619885.327,6.231559753417969,6.812894821166992,0.4909021854400635,14.709221839904785,17.211780548095703,0.40772366523742676,1.1099727153778076,0.9702191948890686,23.377288818359375,-2.3953159688971937e-4,4.108711436856538e-5,7.437687397003174,856.27264404296875,0.028361616656184196,0.11436090618371964,367.1423034667969
460279.1742,5619885.327,6.145163536071777,6.698642253875732,0.4818885326385498,14.594339370727539,17.123455047607422,0.40858715772628784,1.1066949367523193,0.9798803925514221,23.77438735961914,0.0013885836815461516,-4.4823274947702885e-4,7.342573165893555,707.6829833984375,0.01819365844130516,0.07523752003908157,366.95849609375
460289.1742,5619885.327,6.056103706359863,6.594311714172363,0.472893089056015,14.470376014709473,16.99466323852539,0.40942639112472534,1.1032401323318481,0.991377055644989,24.233991622924805,-3.848769993055612e-4,-2.8861258761025965e-4,7.168577194213867,351.5002136230469,0.014629016630351543,0.061658166348934174,366.85400390625
460299.1742,5619885.327,5.970127582550049,6.502883434295654,0.46396785974502563,14.334882736206055,16.835193634033203,0.4102133810520172,1.099785566329956,0.999880850315094,24.744821548461914,0.002499927068129182,0.0012562999036163092,6.682868480682373,140.0206756591797,0.03702044486999512,0.15751998126506805,366.9095458984375
460309.1742,5619885.327,5.890781402587891,6.420253753662109,0.45757919549942017,14.194621086120605,16.68657112121582,0.4106979966163635,1.0962539911270142,1.0081017017364502,25.293935775756836,9.531304822303355e-4,0.0018515343545004725,6.781970024108887,9.485173225402832,0.07396579533815384,0.31865301728248596,366.96856689453125
460319.1742,5619885.327,5.822404384613037,6.345583915710449,0.45209792256355286,14.080695152282715,16.610462188720703,0.41081416606903076,1.0936869382858276,1.0239150524139404,25.87755012512207,-0.0011466494761407375,0.0011963292490690947,6.646949768066406,17.14991569519043,0.07964444160461426,0.34514954686164856,366.9455871582031
460329.1742,5619885.327,5.785175800323486,6.285770893096924,0.4456106722354889,13.95604133605957,16.448598861694336,0.4115124046802521,1.092280626296997,1.0391589403152466,26.482866287231445,0.0025244264397770166,0.0031239469535648823,6.445276737213135,5.94327974319458,0.0895824208855629,0.397637277841568,366.8699035644531
460339.1742,5619885.327,5.781489849090576,6.251062393188477,0.4415954649448395,13.851075172424316,16.27402114868164,0.4119049310684204,1.0918810367584229,1.0515414476394653,27.061569213867188,-0.0026915292255580425,-8.75658806762658e-5,6.112978458404541,16.636802673339844,0.08258819580078125,0.3848123550415039,366.6139221191406
460349.1742,5619885.327,5.82466983795166,6.268502235412598,0.4406838119029999,13.765503883361816,16.110258102416992,0.4121086597442627,1.0931607484817505,1.0637109279632568,27.61984634399414,-0.0029865659307688475,0.001027398626320064,6.040186405181885,52.21509552001953,0.056766342371702194,0.2778347134590149,366.1393737792969
460359.1742,5619885.327,5.89178466796875,6.272946357727051,0.4430137276649475,13.680208206176758,15.927937507629395,0.41208019852638245,1.0962013006210327,1.0910261869430542,28.142683029174805,-0.002647785935550928,-0.006158618256449699,7.992309093475342,2681.087890625,0.006190038286149502,0.03204808011651039,365.6114501953125
460369.1742,5619885.327,5.96280574798584,6.290771007537842,0.4477796256542206,13.614195823669434,15.87592887878418,0.41197454929351807,1.0995914936065674,1.1508270502090454,28.584501266479492,-0.0010752447415143251,-0.0021016201935708523,8.109773635864258,3175.000244140625,0.008255226537585258,0.04380660504102707,365.5259094238281
460379.1742,5619885.327,6.035837173461914,6.298137187957764,0.45146918296813965,13.594656944274902,15.916336059570312,0.4117468297481537,1.1033527851104736,1.1977516412734985,28.951736450195312,7.680105045437813e-4,-0.0020881316158920527,7.706380844116211,104.14346313476562,0.011380617506802082,0.060155097395181656,365.5308532714844
460389.1742,5619885.327,6.108882427215576,6.299813747406006,0.45471325516700745,13.662959098815918,15.828629493713379,0.41138601303100586,1.1072654724121094,1.213415265083313,29.241470336914062,1.284538011532277e-4,-5.125652751303278e-5,7.61651611328125,103.92938995361328,0.010816366411745548,0.056600477546453476,365.56060791015625
460399.1742,5619885.327,6.178210258483887,6.302049160003662,0.45690950751304626,13.684048652648926,15.76502799987793,0.4109004735946655,1.1111286878585815,1.2268297672271729,29.451261520385742,-2.6569225155981258e-5,-1.900350907817483e-4,6.969391822814941,251.32489013671875,0.014011510647833347,0.0723981186747551,365.6155700683594
460409.1742,5619885.327,6.250150680541992,6.2844462394714355,0.4625503718852997,13.658458709716797,15.690340042114258,0.41034626960754395,1.1149743795394897,1.2147455215454102,29.546977996826172,4.303918976802379e-4,4.705273895524442e-4,6.615644931793213,26.208824157714844,0.022577490657567978,0.11504159867763519,365.6994323730469
460419.1742,5619885.327,6.313823699951172,6.270938873291016,0.4674232304096222,13.648313522338867,15.661256790161133,0.40909990668296814,1.11911940574646,1.1956616640090942,29.361021041870117,2.924090367741883e-4,-5.231198738329113e-4,6.083527565002441,29.603870391845703,0.021414553746581078,0.10741503536701202,365.7529602050781
460429.1742,5619885.327,6.3517985343933105,6.297360420227051,0.4703851342201233,13.70274543762207,15.76243782043457,0.4056331217288971,1.1223130226135254,1.200527548789978,29.101917266845703,6.59339944832027e-4,5.90678071603179e-4,5.762812614440918,46.141510009765625,0.02821659855544567,0.1384960412979126,365.84356689453125
460439.1742,5619885.327,6.375155448913574,6.329647541046143,0.4745813310146332,13.750436782836914,15.891361236572266,0.40408819913864136,1.1236517429351807,1.2292320728302002,28.961532592773438,0.0012353347847238183,4.7031737631186843e-4,5.6671833992004395,40.97096633911133,0.05394819378852844,0.2605011463165283,366.0158996582031
460449.1742,5619885.327,6.385101795196533,6.389246940612793,0.47835180163383484,13.807168006896973,16.059776306152344,0.40344005823135376,1.123634696006775,1.260941982269287,28.82091522216797,0.0021346716675907373,-2.1703870152123272e-4,5.514267921447754,23.166303634643555,0.06591487675905228,0.31137460470199585,366.1492614746094
460459.1742,5619885.327,6.377784252166748,6.448329448699951,0.48126915097236633,13.915960311889648,16.306886672973633,0.4025976359844208,1.1222307682037354,1.286503553390503,28.69814682006836,7.359016763075488e-6,-0.0011533505748957396,5.606679916381836,24.9041748046875,0.04628023877739906,0.2134416252374649,366.1472473144531
460469.1742,5619885.327,6.354310512542725,6.492847919464111,0.48357775807380676,14.057906150817871,16.681005477905273,0.4016887843608856,1.119948148727417,1.292707085609436,28.517799377441406,3.68738328688778e-5,-2.3177071125246584e-4,5.80648136138916,29.018871307373047,0.020516257733106613,0.0914502963423729,366.1553649902344
460479.1742,5619885.327,6.3236918449401855,6.547876834869385,0.48347899317741394,14.187321662902832,17.05013084411621,0.4005526006221771,1.1170536279678345,1.306026577949524,28.38631248474121,7.874621660448611e-4,-1.1144365271320567e-4,6.415142059326172,24.038902282714844,0.020732322707772255,0.0900878831744194,366.2202453613281
460489.1742,5619885.327,6.285794734954834,6.610990047454834,0.48485231399536133,14.317862510681152,17.327335357666016,0.39912915229797363,1.1139923334121704,1.3310422897338867,28.419666290283203,4.58496215287596e-4,-0.0011990976054221392,6.823373794555664,224.35365295410156,0.020468605682253838,0.08806726336479187,366.248291015625
460499.1742,5619885.327,6.242586612701416,6.710196495056152,0.4892944097518921,14.416192054748535,17.580949783325195,0.3973190486431122,1.1113510131835938,1.371934413909912,28.463016510009766,-4.2067091271746904e-5,3.2260167063213885e-4,6.925994873046875,35.47860336303711,0.034495364874601364,0.14939476549625397,366.24951171875
460509.1742,5619885.327,6.223288059234619,6.7791523933410645,0.49025723338127136,14.518153190612793,17.794797897338867,0.39425379037857056,1.1093641519546509,1.426522970199585,28.493206024169922,3.3925138995982707e-4,5.50282362382859e-4,6.655141353607178,19.417831420898438,0.04138629510998726,0.18071524798870087,366.2184753417969
460519.1742,5619885.327,6.221001625061035,6.814753532409668,0.4899901747703552,14.57983684539795,17.93283462524414,0.391086608171463,1.107016682624817,1.482672095298767,28.62108612060547,-2.0768327522091568e-4,0.0010772707173600793,6.928505897521973,200.20465087890625,0.031685639172792435,0.14010962843894958,366.1239929199219
460529.1742,5619885.327,6.189550399780273,6.831439971923828,0.48918336629867554,14.590828895568848,18.0384521484375,0.38858628273010254,1.1047941446304321,1.513708472251892,28.855876922607422,2.2535095922648907e-4,0.0014673646073788404,6.509800910949707,56.94327163696289,0.0628911554813385,0.29412439465522766,365.9961242675781
460539.1742,5619885.327,6.169730186462402,6.798120975494385,0.48600783944129944,14.568865776062012,18.067447662353516,0.3860710561275482,1.1029130220413208,1.5334640741348267,29.171794891357422,-2.493778883945197e-4,-0.002319145016372204,6.170446395874023,378.5460205078125,0.05669127032160759,0.27452191710472107,365.7525939941406
460549.1742,5619885.327,6.167625904083252,6.775686264038086,0.4867786169052124,14.551021575927734,18.106651306152344,0.38341373205184937,1.1034345626831055,1.5699284076690674,29.54684829711914,0.001318424940109253,-6.329396856017411e-4,6.719179630279541,600.63055419921875,0.038385335355997086,0.1856430619955063,365.6545104980469
460559.1742,5619885.327,6.189405918121338,6.787733554840088,0.48968568444252014,14.550854682922363,18.112083435058594,0.38048142194747925,1.1054883003234863,1.6356747150421143,29.974870681762695,-0.0014230427332222462,0.002292710356414318,6.4983391761779785,106.33904266357422,0.03313061222434044,0.15933802723884583,365.65045166015625
460569.1742,5619885.327,6.235012531280518,6.778800964355469,0.492460161447525,14.559795379638672,18.083477020263672,0.3771827518939972,1.1086586713790894,1.6804431676864624,30.445281982421875,0.0012188657419756055,-0.0011429047444835305,6.288875579833984,111.47486877441406,0.023828038945794106,0.11581127345561981,365.5030517578125
460579.1742,5619885.327,6.272862911224365,6.775420188903809,0.4965379238128662,14.504385948181152,17.967763900756836,0.37449729442596436,1.1114518642425537,1.7159072160720825,30.954242706298828,-0.0013427678495645523,-0.001245340215973556,6.400288105010986,93.40806579589844,0.014477210119366646,0.07203472405672073,365.3153381347656
460589.1742,5619885.327,6.308475494384766,6.772068500518799,0.4988769292831421,14.43150806427002,17.78729820251465,0.3719908595085144,1.1134768724441528,1.7584017515182495,31.49822425842285,1.6288048936985433e-4,5.215965793468058e-4,6.709713459014893,186.06976318359375,0.014286634512245655,0.07179175317287445,365.25921630859375
460599.1742,5619885.327,6.342202186584473,6.775739669799805,0.49825647473335266,14.360671997070312,17.572643280029297,0.36960238218307495,1.1150614023208618,1.8016602993011475,31.989421844482422,9.206371032632887e-5,-8.185821934603155e-4,6.311954498291016,46.30073928833008,0.030282339081168175,0.15501776337623596,365.222900390625
460609.1742,5619885.327,6.373988628387451,6.729666233062744,0.4920682907104492,14.297796249389648,17.33365821838379,0.36696934700012207,1.1161391735076904,1.8541117906570435,32.37081527709961,-1.4633037790190428e-4,-0.002149960957467556,6.243231296539307,31.240808486938477,0.031789761036634445,0.16515102982521057,365.1717224121094
